HolidaysTaken,PercentageOfCompletedTasks,CurrentJobDuration,RecentHolidaysTaken,RequestedProcessAmount,BondingRiskRating,TotalMaterialProcessed,working_skills,dependability,MistakesLastYear,HighestEducationAttained,BondingSuccessful,ChurnRisk,ProcessedKilograms,SkillRating,ProcessingTimestamp,HistoricalBehavior,TotalMaterialToProcess,WorkHistoryDuration,ApplicantAge,PriorExecutionDefaults,DifferentTasksCompleted,TotalChurnRisk,BondingPeriod,trustability
,1.5980251418936138,-1.3425968920468783,0.005611357449192345,0.17384983685351846,0.6737424705569051,-0.6416284342320457,0.7924177197631427,0.8616370254401347,,3,0,-0.9976241811955538,0.7308237139777622,0.49577030234179786,2041-03-25,-0.406982810899388,,-1.544624560354337,1.9968391918703239,-0.33317851778769525,,-1.2661533744007762,-1.216743023682292,-1.4054438367869457
-0.591519253111035,-0.9923140383816044,0.4417673060671738,-1.0061725042146779,-0.5859007337685607,-0.4840765867310439,,0.5268994976625639,,-0.23451204702345932,3,0,-1.8334676897429685,-0.1678373910883116,1.6536755751177923,2061-10-04,,-0.6399141973450502,,1.223357137695484,-0.33317851778769525,-0.36970397793629894,-1.228431112782016,-0.7308359949422338,-0.1750274708131199
-0.015409619382406984,-0.3245828914728446,-0.45041479298985226,2.0291790807769328,1.1818644787455805,0.2878027847942554,-0.38333098271792715,-0.01740445331091491,-0.9179642553015406,-0.23451204702345932,1,0,-0.6024771860914291,-0.8437606398464581,0.8686550512018638,2036-08-01,-0.6088862370924362,,-0.350506083952765,-1.1830314752929065,-0.33317851778769525,1.0730607999604058,-0.503357817567828,-0.7308359949422338,-0.8690151836248129
1.712919281803477,,-0.004323743461339227,0.005611357449192345,-0.5250998506068173,1.0596821563195546,,,-1.3437347013541394,-0.23451204702345932,3,0,0.7638114236089324,-0.4308341543126634,-0.7602625359236875,2059-10-10,-0.003175958513291674,-0.5199889474081243,-1.066977169793708,1.0514722367677418,3.001393987343477,-0.36970397793629894,0.9293223029955581,0.7268850912779409,-1.1171383617471302
-0.015409619382406984,,-1.3425968920468783,0.005611357449192345,1.4677104912599703,0.4164493467151386,-0.7166622138043369,0.7187896674042996,-0.6671606153666303,,5,0,-0.6913536088421537,-0.4319001229071254,1.1434122345724387,2025-07-03,0.40063089387280465,-0.5466811707590645,0.007729458967706535,0.36393263305677304,,0.3516784110120535,-0.5512736324646063,-0.7308359949422338,2.7109825200865756
-0.015409619382406984,-0.44821404972205614,-0.45041479298985226,-1.0061725042146779,1.4430775753156166,0.4164493467151386,-0.4495498820148683,2.4596040536716046,0.10970237918892269,-0.23451204702345932,5,0,0.1714988790787009,-0.11072130639900003,-0.8583901014131786,2064-10-28,-0.20507938470633982,-0.6508356599799531,-1.664036407994494,-1.8705710790038754,-0.33317851778769525,1.0730607999604058,1.005693179468138,-1.7026500524223502,-1.245340094243301
0.5607000143462211,0.1097375337360793,-0.004323743461339227,1.0173952191130626,3.331328258868757,0.4164493467151386,-0.48314216920651115,1.0301011508675757,1.0825013512493877,-0.23451204702345932,3,0,0.9838220680884124,-0.07467669392579733,,2036-06-21,1.2082445986449972,0.47936705149489156,1.2018479353692784,-1.0111465743651644,-0.33317851778769525,1.0730607999604058,1.8213234821895852,-0.7308359949422338,
-0.591519253111035,1.1895979035015458,1.3339494051241998,-1.0061725042146779,0.30326567016841666,0.2878027847942554,-0.009887094198744917,-0.5520187244989565,-0.11601232138415103,-0.23451204702345932,3,0,0.33141454445227464,-0.8170618450502826,-0.5051308656510108,2020-07-11,0.804437746258901,-0.027405681888363113,1.4406716306495928,0.10610528166515977,-0.33317851778769525,0.3516784110120535,0.06672250503827301,-0.2449289662021756,-0.7897878762743445
0.5607000143462211,-1.1653102357103298,-0.45041479298985226,0.005611357449192345,-0.7051210701518079,0.4164493467151386,-0.44125498063216534,0.0012778072313026705,-1.1968499289642516,-0.23451204702345932,1,0,-0.8235006672974102,,0.9667826166913549,2064-07-16,-0.003175958513291674,-0.3677420715652019,0.48537684952833526,0.7936448853761285,-0.33317851778769525,-0.36970397793629894,-1.611912901337849,0.24097806253788262,-2.3037244803841195
-0.591519253111035,0.8068251462503091,1.3339494051241998,,0.1603054540684055,0.9310355943986715,-0.44241874291570876,-0.2316335147821879,-1.232972544613687,-0.23451204702345932,0,0,1.3183395313698667,-0.10826709963500618,0.005132474894342632,2022-06-17,-1.2145965156715806,0.024587227103278844,1.56008347828975,0.020162831201288676,-0.33317851778769525,-1.0910863668846513,0.7501789597062177,,0.5863616438331788
0.5607000143462211,0.42211367598378335,-0.8965058425183653,-1.0061725042146779,-0.8278391317597821,0.5450959086360219,-0.28108497443044034,-1.4230128874164096,,-0.23451204702345932,1,0,-0.06806514109300578,-0.3333600028376751,-0.9368921538047714,2038-11-14,2.6215685819963346,-0.36232350805715163,-1.544624560354337,-0.8392616734374222,-0.33317851778769525,-1.0910863668846513,0.13776583490565306,-0.7308359949422338,-0.7239913576718471
-0.015409619382406984,0.7178905492254425,-0.45041479298985226,0.005611357449192345,0.7227694380787566,0.8023890324777883,-0.20880790835250018,1.6634369281570243,-0.6544425478591497,-0.23451204702345932,3,0,1.179299556303679,-0.11270450378404558,-1.8592912694059873,2050-06-13,-0.8107896632854843,-0.23143462767592157,1.2018479353692784,0.10610528166515977,-0.33317851778769525,0.3516784110120535,0.4494488748607497,-0.7308359949422338,-1.767176030665276
-1.1676288868396631,2.3437289963780294,2.2261315041812257,-1.0061725042146779,0.2894980283264062,-0.3554300248101607,0.8113081426888482,-1.719546023520658,,-0.23451204702345932,0,0,1.0717700571731743,0.007650787520905688,0.02475798799224084,2066-09-28,-0.003175958513291674,-0.6318601457494268,0.8436123924488068,-0.4095494211180668,-0.33317851778769525,0.3516784110120535,2.1686823485282356,1.6986991487580574,-1.2354061800035139
-1.7437385205682912,-0.381492679192978,,0.005611357449192345,0.17325447936845856,-0.22678346288927748,-0.5593809792284288,-0.6108852678282141,1.7511245239610969,,3,0,0.01498747048032063,-0.018378678157817036,0.6527744071249836,2050-05-17,-0.406982810899388,-0.029471904549020416,-0.23109423631260784,-1.1830314752929065,-0.33317851778769525,1.0730607999604058,0.5506352296565115,,0.02037929012049452
-0.015409619382406984,-0.13430449946795683,1.3339494051241998,1.0173952191130626,-0.2460260294849839,-0.6127231486519271,0.3513661780594898,-0.007001120257369699,0.5944159499133448,-0.23451204702345932,1,0,1.69927867794942,0.37997130659589295,-2.70318833261561,2047-11-02,2.2177617296102383,-0.5051880463083138,-0.5893297792330794,-0.7533192229735511,-0.33317851778769525,-1.0910863668846513,1.764955702287664,-0.2449289662021756,1.0193796825931982
-0.015409619382406984,0.004966980097127462,-1.3425968920468783,-1.0061725042146779,0.3389126995863788,0.9310355943986715,0.27821422686058794,-0.8121546584254715,-1.1382220160481753,-0.23451204702345932,3,0,-0.1193259331955136,-1.0954531779760504,0.14251106657963009,2019-09-27,-0.20507938470633982,-0.6260199041473649,-1.664036407994494,-1.0970890248290355,3.001393987343477,-1.0910863668846513,-0.19705255878228492,-0.2449289662021756,-0.35901975732584507
-0.015409619382406984,1.8524117083008158,0.4417673060671738,0.005611357449192345,-0.41257728593049403,0.5450959086360219,0.08368434557807446,2.2375403572378656,,,1,0,0.45467114719710766,-0.22064002146514916,-1.0546452323921607,2023-05-14,-1.416499941864629,0.613587188818814,-0.11168238867245064,0.19204773212903087,-0.33317851778769525,-0.36970397793629894,1.277726967692188,-0.2449289662021756,-1.286462640342092
-0.015409619382406984,-0.9326779778242461,2.2261315041812257,0.005611357449192345,-0.6826463250907963,0.15915622287337217,-0.462887753292926,1.0066856412949268,-0.5690174225297502,-0.23451204702345932,3,0,-1.1385491579471807,-0.9672394670328561,0.6331488940270853,2056-10-16,-0.406982810899388,0.24004364923855423,-1.1863890174338654,-0.49549187158193786,-0.33317851778769525,,-0.47598202441915105,-0.7308359949422338,-0.39722509370082193
,-1.0975526596417307,-0.45041479298985226,-1.0061725042146779,-0.37886516833897654,0.15915622287337217,,-0.36883333633764254,0.1382304743829674,-0.23451204702345932,1,0,-1.5019887366410252,,0.9079060773976603,2025-08-13,-1.416499941864629,1.0684302649245285,1.679495325929907,-0.6673767725096801,-0.33317851778769525,0.3516784110120535,-0.4274487387173493,-1.216743023682292,-0.5457100874178005
-0.591519253111035,-0.3365638658634889,-0.45041479298985226,0.005611357449192345,-0.39903290314538103,,2.7363938077664813,-0.9021471885958923,-0.040228087352807466,4.264173259721559,0,0,-1.0313291367053257,-0.7652012334313416,1.0256591559850494,2056-09-04,1.2082445986449972,-0.6041769788775591,1.3212597830094355,0.10610528166515977,-0.33317851778769525,-1.0910863668846513,-1.289221130614472,-0.2449289662021756,0.6138900682362173
-1.7437385205682912,-0.06291573350945204,-0.45041479298985226,,-1.1205317553523608,0.15915622287337217,-0.1739032934794148,-0.04594594176366161,-0.7073087840534442,-0.23451204702345932,0,0,0.004155744377430873,,0.3780172237544086,2037-08-25,-0.406982810899388,0.06336052784765417,0.3659650018881781,1.223357137695484,-0.33317851778769525,-0.36970397793629894,0.03355318897087444,1.212792120017999,-0.5735725386802684
-1.1676288868396631,0.5046193078155807,-0.45041479298985226,0.005611357449192345,-0.20836966855494451,1.0596821563195546,-0.4196304616046213,-0.4699319492727135,0.8780903411749886,-0.23451204702345932,4,0,1.1086260602765148,-0.6342854160510228,0.49577030234179786,2039-11-01,,-0.7142771292240125,-1.664036407994494,0.020162831201288676,,-1.0910863668846513,1.434022024015305,2.670513206238174,-0.7474891885723622
-0.591519253111035,-1.290551551932681,-0.45041479298985226,0.005611357449192345,1.8607952707707767,0.15915622287337217,-0.1401211727237897,1.5392111280461698,,-0.23451204702345932,1,0,-0.12073265087121343,-0.6171803386050051,1.3396673655514209,2034-04-20,-0.406982810899388,,-1.4252127127141796,0.7936448853761285,-0.33317851778769525,-0.36970397793629894,-0.33487004252841357,0.24097806253788262,2.566718238740393
2.2890289155321053,-1.2293976782216653,-1.3425968920468783,,-0.5965427488140066,-0.3554300248101607,-0.7407958373297333,-1.655846951295198,-0.7795466805073337,-0.23451204702345932,0,0,,0.93474598509507,,2027-03-17,-0.20507938470633982,1.2015962070134216,0.1271413066078637,-1.8705710790038754,-0.33317851778769525,,-0.08127480619812796,0.24097806253788262,-0.8888548649088313
-1.1676288868396631,-0.9343432454405048,2.2261315041812257,-1.0061725042146779,0.5376132602251242,-0.3554300248101607,0.6739346714314272,0.13763054913973116,-0.45580489807691865,-0.23451204702345932,3,0,0.7435546890788527,-0.6494072961119951,-0.17149714298674126,2053-04-08,0.40063089387280465,-0.527874327766143,0.3659650018881781,-1.8705710790038754,-0.33317851778769525,-0.36970397793629894,-0.6343633034790087,0.7268850912779409,1.2946554562539732
0.5607000143462211,-0.6683730096549586,2.672222553709739,0.005611357449192345,0.7387696704897416,-0.7413697105728103,0.6225062828586688,1.296166413616665,1.9917478503853732,-0.23451204702345932,2,0,-1.3608105507077752,-0.8077903972751946,1.6929266013135886,2047-04-22,,-0.16253242711441068,-1.544624560354337,1.309299588159355,,1.0730607999604058,-0.8286359217332556,-0.7308359949422338,0.772822701607224
,-1.0095048615182718,1.7800404546527129,0.005611357449192345,1.0827374574831055,0.2878027847942554,-0.24896183395135582,-0.555261709985051,,-0.23451204702345932,1,0,1.6670648431758903,-0.3497213812643008,,2047-08-18,-0.406982810899388,-0.2777559663031062,0.7242005448086496,-0.06577961926258241,-0.33317851778769525,-0.36970397793629894,1.1947463838465768,-0.2449289662021756,1.1610596217158724
1.136809648074849,0.9385577078584184,-2.234778991103904,0.005611357449192345,,0.4164493467151386,1.254701572718884,-0.38577979474867546,0.8239169981133991,-0.23451204702345932,0,0,-0.02735473155824899,-0.7938832256125627,,2049-09-10,0.6025343200658528,-0.23409119966819525,-0.9475653221535509,0.2779901825929019,-0.33317851778769525,-1.0910863668846513,0.25273125285511117,-1.216743023682292,-0.9316103554007532
0.5607000143462211,-0.4509751632045436,0.8878583555956868,-1.0061725042146779,-0.3045199023921202,1.9602080897657372,-0.43716943218993853,2.661087575986465,-1.651469639505739,-0.23451204702345932,0,0,-0.8408595634155481,-0.9304015756056352,0.417268249950205,2020-10-23,-0.406982810899388,-0.3048698677480582,0.1271413066078637,0.020162831201288676,3.001393987343477,-1.0910863668846513,-1.2132022658896444,-0.7308359949422338,1.007435799900192
1.136809648074849,-0.05102555894406388,-1.3425968920468783,0.005611357449192345,-0.9815902022765042,,1.4087391294406604,,0.42714346274249215,-0.23451204702345932,1,0,-0.8014151997889203,-0.9329549422388813,-0.7798880490215857,2065-08-04,-0.6088862370924362,-0.5368139033591909,0.48537684952833526,1.395242038623226,-0.33317851778769525,1.0730607999604058,-0.2556525942479278,-1.7026500524223502,0.06107682802767937
1.136809648074849,0.1920916743369913,,-1.0061725042146779,-0.2465469672844113,0.2878027847942554,0.04627887984035324,-1.4974634502427977,-2.4014070642958854,-0.23451204702345932,1,0,0.6440434806998389,0.4919971688836529,0.7312764595165764,2019-06-08,-1.2145965156715806,0.3717758858078077,1.679495325929907,0.5358175339845153,3.001393987343477,1.0730607999604058,-0.1253018462142724,2.1846061774981154,1.970939258237201
0.5607000143462211,-1.207283947687691,-1.3425968920468783,0.005611357449192345,2.140910967491465,0.8023890324777883,0.2128289445185254,-1.4207321617553776,0.9725941068760854,-0.23451204702345932,3,0,0.6181880098204731,-0.04849848844319619,0.45651927614600146,2058-09-25,-1.0126930894785324,1.149940640496989,-0.4699179315929222,0.10610528166515977,-0.33317851778769525,-1.0910863668846513,-0.15387911479253383,0.24097806253788262,
-0.591519253111035,-0.5567340358190804,-1.3425968920468783,0.005611357449192345,-0.7159863442541513,0.9310355943986715,-0.5892673851058093,1.989240080805813,0.2733208359515362,-0.23451204702345932,0,0,0.07269102953753379,-1.0857355107893272,0.10326004038383368,2038-02-25,0.6025343200658528,-0.5491690715137335,-0.4699179315929222,-0.8392616734374222,-0.33317851778769525,-0.36970397793629894,-0.0387091629109665,0.7268850912779409,2.146728056488213
,0.5639206043496645,-0.45041479298985226,1.0173952191130626,-0.3940467842080043,,-0.3572082335873253,-0.4543481446230552,-0.4814744955959442,-0.23451204702345932,1,0,-0.4808242414968948,,-0.13224611679094483,2052-11-12,-0.406982810899388,0.014909714845710449,-1.664036407994494,-0.4095494211180668,-0.33317851778769525,-0.36970397793629894,0.1541222548090308,-0.7308359949422338,0.5924383458559981
-0.591519253111035,1.8264498895947063,,0.005611357449192345,,1.0596821563195546,-0.4424765183482251,0.8173862434592155,1.0349135776225769,-0.23451204702345932,5,0,-0.02060248671488857,-0.2930763059539375,-1.2509003633711429,2020-08-22,-0.20507938470633982,-0.6519320230243836,0.2465531542480209,-0.1517220697264535,-0.33317851778769525,,,-1.216743023682292,-0.5245196484541848
0.5607000143462211,0.7994040770629238,0.8878583555956868,0.005611357449192345,2.0943986639711594,0.5450959086360219,-0.3626226169774279,-0.9576009070929055,-0.7724047405134454,-0.23451204702345932,1,0,-0.42629986438676365,-0.6353761746127979,1.1041612083766423,2042-03-15,-0.003175958513291674,0.08414925788243072,1.0824360877291213,0.6217599844483863,-0.33317851778769525,-1.0910863668846513,-1.387133194538691,-0.7308359949422338,0.008636402280609766
-1.1676288868396631,0.1666588224041393,-0.8965058425183653,-1.0061725042146779,0.6208144687622468,0.4164493467151386,-0.009301086240364907,-1.070946699576132,1.0104038107325117,-0.23451204702345932,3,0,-0.1534247696544809,-0.5199292968358343,0.7312764595165764,2044-03-13,0.1987274676797565,-0.09904879006095003,-1.1863890174338654,2.1687240927980658,-0.33317851778769525,0.3516784110120535,-0.7813904487418424,0.24097806253788262,1.0058715008089762
-1.1676288868396631,-1.399088350681732,-0.004323743461339227,,-0.6769904289827271,0.15915622287337217,-0.08068675993091008,0.0978683843633918,0.33643519774486913,-0.23451204702345932,1,0,1.4238152226938514,-0.9749739368345337,-2.1536739658744604,2049-07-13,1.2082445986449972,-0.2249197011234409,-1.4252127127141796,-0.3236069706541957,-0.33317851778769525,-1.0910863668846513,0.9388126172322158,0.24097806253788262,-0.34923673438071945
-0.015409619382406984,-0.006841181493938038,-1.3425968920468783,,-0.7229073750179728,0.030509660952488957,-0.26268762599059464,1.6035710780237669,2.065119915203261,-0.23451204702345932,1,0,-0.8583591313012554,-0.4705476819482004,-0.5640074049447055,2036-11-21,-0.6088862370924362,-0.09873253149044127,0.963024240088964,-1.526801277148391,,1.7944431889087582,-1.1018450789618768,,
0.5607000143462211,1.2841441533773619,-0.004323743461339227,,-0.35802765636187966,1.3169752801613213,-0.4425177865143082,,-1.2853124778560396,,1,0,-0.04519191168612463,0.2903307847918345,0.06400901418803726,2018-08-20,1.006341172451949,-0.3554290712200604,-1.3058008650740225,0.19204773212903087,-0.33317851778769525,-1.0910863668846513,-0.010277440339277653,0.24097806253788262,
-0.015409619382406984,0.297629795682413,-0.004323743461339227,-1.0061725042146779,-0.6277245970940194,1.831561527844854,-0.5046593910022391,2.0930835031148645,-0.278731844884218,,3,0,-1.5116669542498413,-0.43348668081516184,1.1826632607682352,2042-11-19,-0.6088862370924362,-0.5829876546534715,-0.8281534745133937,-0.1517220697264535,-0.33317851778769525,2.5158255778571106,-0.3959730448994816,-0.7308359949422338,2.444837749133554
-0.591519253111035,1.446638132329992,0.8878583555956868,0.005611357449192345,1.9126657916566214,0.5450959086360219,0.3555920382663992,0.20674875580536478,-2.0016217101317015,-0.23451204702345932,3,0,1.0523854876020287,-0.8626258049717038,,2032-11-27,0.1987274676797565,0.07423982267315589,-1.544624560354337,0.7936448853761285,-0.33317851778769525,1.7944431889087582,,,-0.23133791328558018
-0.591519253111035,1.3044587184805967,,1.0173952191130626,-0.9108170812400072,0.5450959086360219,-0.623775825584497,0.03102438884067536,-1.3991708489968087,-0.23451204702345932,3,0,-0.3245097733731127,-0.567426874207675,-0.2303736822804359,2028-06-24,,0.39568503373827074,-0.7087416268732366,0.44987508352064415,,0.3516784110120535,-0.2599609405742929,-0.2449289662021756,-0.5395013316510497
-0.015409619382406984,0.5689521067908045,0.4417673060671738,-1.0061725042146779,0.8780833219937609,-0.22678346288927748,-0.3217671325551596,0.7968892921540365,-1.8123536956695898,-0.23451204702345932,1,0,,0.8195717969585502,,,0.1987274676797565,-0.4527102075085584,1.56008347828975,,-0.33317851778769525,1.0730607999604058,,,-0.9156039373097662
-0.591519253111035,-0.1304665541024304,-0.45041479298985226,0.005611357449192345,-1.2676594738477915,2.86073402321192,1.250508727044841,-0.0979033390719049,0.019733792877385574,4.264173259721559,5,0,-1.0783697757807331,,-0.5443818918468072,,-1.416499941864629,-0.43731895707713153,-0.4699179315929222,-0.06577961926258241,3.001393987343477,0.3516784110120535,-1.2652380994926107,-1.7026500524223502,0.8332078417491828
,-0.9657901682676567,-1.7886879415753913,1.0173952191130626,0.535455089341782,-0.09813690096839427,-0.7152508425242948,0.5565600952690596,-0.30141161213850437,-0.23451204702345932,1,0,,-0.6837414008405961,-0.5051308656510108,2071-10-28,3.227278860575479,0.09332075642718507,0.2465531542480209,-1.8705710790038754,-0.33317851778769525,1.0730607999604058,1.5559923692559525,-0.2449289662021756,1.7408669350070554
1.712919281803477,1.225374194863465,-0.004323743461339227,-1.0061725042146779,0.44734218155291516,1.3169752801613213,-0.021128542639781166,0.8952581096796147,-0.2719036606843434,-0.23451204702345932,0,0,-0.6410212504056089,-0.8316879257649934,0.14251106657963009,2066-09-25,1.2082445986449972,-0.5317748501357511,-1.1863890174338654,-0.7533192229735511,,0.3516784110120535,-0.571290542806721,-1.216743023682292,-0.19335273748645304
-0.015409619382406984,-1.0537122234825387,0.8878583555956868,,1.1526175422920124,0.5450959086360219,0.1089322095877146,-0.5562482131694456,0.9808580047178931,-0.23451204702345932,5,0,0.21642944164055797,-0.7319578872645157,-0.2892502215741305,2054-07-20,1.4101480248380454,-0.6224356403482655,,-0.5814343220458089,3.001393987343477,-1.0910863668846513,0.38446283098792167,-0.7308359949422338,-0.017930917180741336
1.136809648074849,-1.5167780255241758,-0.45041479298985226,0.005611357449192345,,,-0.31039362598265746,1.0583888066627687,-0.43119978384061,-0.23451204702345932,1,0,1.67837485328852,-0.4783565216518172,-1.1331472847837536,2027-12-13,-0.20507938470633982,,1.4406716306495928,0.7077024349122574,-0.33317851778769525,-0.36970397793629894,1.960217033527943,1.6986991487580574,-0.680713211840065
-0.015409619382406984,0.15468040723460905,-1.7886879415753913,1.0173952191130626,0.9757219495435864,0.8023890324777883,-0.5197965543215199,-1.3614266061251703,-0.2548606692737091,-0.23451204702345932,1,0,1.4296671682247646,-0.39364920334305953,-0.11262060369304662,2060-10-01,-1.0126930894785324,-0.547166100567178,-0.23109423631260784,-0.8392616734374222,-0.33317851778769525,1.0730607999604058,1.57749170696278,1.6986991487580574,0.26645125432198163
0.5607000143462211,1.2312438961918646,-0.8965058425183653,0.005611357449192345,-0.9543525973350132,2.86073402321192,0.48533089879844676,0.030431185966954245,1.1359820401239047,4.264173259721559,3,0,-0.003356128010806731,-0.8487930032110111,-1.093896258587957,2053-09-27,-0.406982810899388,0.0825257972204857,-1.4252127127141796,2.254666543261937,3.001393987343477,1.0730607999604058,-0.884578010053044,-0.7308359949422338,0.37337854465814674
-0.015409619382406984,-1.705100868166961,-1.7886879415753913,,-0.2862126597265279,0.6737424705569051,-0.2604673986553239,0.14274329572614056,-0.05892370745189921,,3,0,-1.3122225221890977,-0.7626230768307825,0.29951517136281575,2041-09-06,-0.6088862370924362,,-1.1863890174338654,-1.1830314752929065,-0.33317851778769525,1.0730607999604058,-0.4940557647168965,-1.7026500524223502,-0.052181894548847176
1.712919281803477,-0.07643468995142713,0.4417673060671738,-1.0061725042146779,0.3170333120104271,,0.04920891963225329,0.09090087829241868,-1.0982808441295555,-0.23451204702345932,3,0,,0.10100980442192453,0.7116509464186782,2034-12-13,-0.406982810899388,,0.6047886971684925,1.0514722367677418,-0.33317851778769525,2.5158255778571106,-0.45296201350263804,0.7268850912779409,0.7724213154969811
-1.1676288868396631,1.7616655747588466,-0.45041479298985226,0.005611357449192345,4.006538066612329,0.030509660952488957,0.1669882656334187,0.8488374692167561,-0.5644911874035261,-0.23451204702345932,3,0,0.999943052651934,-0.05960439379945122,0.9079060773976603,2054-07-25,-1.0126930894785324,4.801925941494672,,0.7936448853761285,-0.33317851778769525,0.3516784110120535,1.1094403704535911,0.24097806253788262,-0.8998748041592565
0.5607000143462211,-0.30153157405902836,-1.3425968920468783,3.040962942440803,-0.3573578791911873,0.2878027847942554,-0.509091592039564,0.5763198329824102,0.8274914708158561,-0.23451204702345932,4,0,-0.8467677776534878,-1.0954531779760504,1.1826632607682352,2070-10-07,-0.20507938470633982,-0.19261915912214508,1.4406716306495928,0.8795873358399996,-0.33317851778769525,-1.0910863668846513,-0.7729357677630856,0.24097806253788262,0.2987047448809941
1.136809648074849,1.2023804322386247,-0.004323743461339227,0.005611357449192345,0.020173186022428898,-0.22678346288927748,-0.7402676048038697,0.7339004310234316,-0.4390509030244735,-0.23451204702345932,5,0,-1.0275872676879638,-0.7439066515094152,1.634050062019894,2041-01-04,,-0.6736062770565846,1.56008347828975,1.395242038623226,-0.33317851778769525,1.0730607999604058,-0.4508979454103394,0.24097806253788262,0.3683429124151198
